AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,ContinentId,Continent,Country,RegionId,Region,VisitModeId,VisitMode,TransactionId,UserId,VisitYear,VisitMonth,Rating,AttractionType,UserId.1,ContinentId.2,RegionId.2,CountryId.2,CityId.1
,,,,,,,,,,,,,,,31703,28578,2019,9,3,,53035,4,16,115,5487
,,,,,,,,,,,,,,,31705,51679,2019,8,4,,53036,5,21,163,8317
,,,,,,,,,,,,,,,31706,51777,2019,8,4,,53039,4,16,115,5613
,,,,,,,,,,,,,,,31707,76826,2019,8,1,,53040,1,4,22,106
,,,,,,,,,,,,,,,31713,87659,2019,8,5,,53041,1,4,22,107
,,,,,,,,,,,,,,,31714,20173,2019,8,3,,53043,4,15,109,4940
,,,,,,,,,,,,,,,31716,28744,2019,8,5,,53046,4,15,109,1434
,,,,,,,,,,,,,,,31718,24129,2019,8,4,,53047,4,15,109,1434
,,,,,,,,,,,,,,,31719,85152,2019,8,5,,53049,4,15,109,3772
,,,,,,,,,,,,,,,31720,47151,2019,5,5,,53052,4,15,109,5412
,,,,,,,,,,,,,,,31721,44343,2019,8,3,,53053,5,21,163,4575
,,,,,,,,,,,,,,,31723,72379,2019,8,1,,53055,3,14,106,3551
,,,,,,,,,,,,,,,31724,58780,2019,8,5,,53056,2,8,51,1133
,,,,,,,,,,,,,,,31725,7679,2019,8,4,,53057,2,8,51,1366
,,,,,,,,,,,,,,,31726,45528,2019,8,4,,53060,2,8,51,2064
,,,,,,,,,,,,,,,31728,52485,2019,8,4,,53062,4,16,115,390
,,,,,,,,,,,,,,,31729,24381,2019,8,5,,53064,3,14,101,3098
,,,,,,,,,,,,,,,31731,69772,2019,8,4,,53065,3,14,105,3452
,,,,,,,,,,,,,,,31732,56497,2019,8,5,,53066,2,8,48,341
,,,,,,,,,,,,,,,31733,59198,2019,8,5,,53067,5,17,129,6079
,,,,,,,,,,,,,,,31734,21626,2019,7,5,,53068,4,15,109,4321
,,,,,,,,,,,,,,,31735,5318,2019,8,3,,53071,4,15,109,4940
,,,,,,,,,,,,,,,31736,29443,2019,8,5,,53072,3,11,71,2409
,,,,,,,,,,,,,,,31738,66800,2018,9,5,,53074,5,21,158,7214
,,,,,,,,,,,,,,,31740,41888,2019,8,4,,53075,2,8,51,1655
,,,,,,,,,,,,,,,31741,76696,2019,5,5,,53076,4,15,109,1434
,,,,,,,,,,,,,,,31742,28857,2019,8,3,,53080,1,4,22,106
,,,,,,,,,,,,,,,31744,83550,2019,6,5,,53081,3,13,93,2819
,,,,,,,,,,,,,,,31745,38407,2019,7,2,,53082,4,15,109,3687
,,,,,,,,,,,,,,,31746,33015,2019,7,5,,53083,4,15,109,5399
,,,,,,,,,,,,,,,31747,21628,2019,8,1,,53085,3,14,101,3098
,,,,,,,,,,,,,,,31748,1212,2019,7,1,,53094,4,15,109,1434
,,,,,,,,,,,,,,,31750,31636,2019,7,4,,53096,4,15,109,535
,,,,,,,,,,,,,,,31751,2438,2018,8,3,,53099,2,8,51,1552
,,,,,,,,,,,,,,,31752,67768,2019,7,3,,53102,3,14,103,3367
,,,,,,,,,,,,,,,31753,59241,2019,7,4,,53105,5,21,163,1011
,,,,,,,,,,,,,,,31756,76965,2019,7,5,,53106,1,3,14,52
,,,,,,,,,,,,,,,31758,80057,2019,7,5,,53107,2,8,51,876
,,,,,,,,,,,,,,,31760,83604,2019,7,3,,53109,5,21,163,426
,,,,,,,,,,,,,,,31761,19081,2019,6,3,,53113,5,21,163,7972
,,,,,,,,,,,,,,,31762,2896,2019,6,4,,53114,3,14,106,3551
,,,,,,,,,,,,,,,31763,47667,2019,7,4,,53117,3,14,101,3260
,,,,,,,,,,,,,,,31764,6374,2019,7,4,,53118,4,15,109,1434
,,,,,,,,,,,,,,,31765,78163,2019,7,4,,53119,2,8,51,767
,,,,,,,,,,,,,,,31766,4979,2019,7,4,,53125,3,14,106,3551
,,,,,,,,,,,,,,,31767,58815,2019,7,5,,53132,4,15,109,2111
,,,,,,,,,,,,,,,31768,69571,2019,7,5,,53133,4,16,115,5487
,,,,,,,,,,,,,,,31769,62036,2019,7,5,,53136,3,12,76,2487
,,,,,,,,,,,,,,,31770,3035,2019,7,3,,53139,4,15,109,1434
,,,,,,,,,,,,,,,31772,1137,2019,7,5,,53141,5,21,163,5506
,,,,,,,,,,,,,,,31773,20253,2019,7,4,,53147,5,17,131,6129
,,,,,,,,,,,,,,,31775,28051,2019,7,3,,53148,2,8,51,1133
,,,,,,,,,,,,,,,31777,85850,2019,7,4,,53149,2,8,51,1133
,,,,,,,,,,,,,,,31778,70286,2019,6,5,,53152,5,20,151,6891
,,,,,,,,,,,,,,,31779,64484,2019,6,3,,53156,3,13,91,2648
,,,,,,,,,,,,,,,31780,20321,2019,7,5,,53161,4,15,109,5093
,,,,,,,,,,,,,,,31781,47145,2019,7,4,,53162,5,17,134,6190
,,,,,,,,,,,,,,,31782,76108,2019,6,5,,53164,2,8,51,1133
,,,,,,,,,,,,,,,31784,48080,2019,7,4,,53166,2,8,51,1133
,,,,,,,,,,,,,,,31785,33298,2019,7,5,,53171,4,15,109,3981
,,,,,,,,,,,,,,,31787,6256,2019,6,4,,53176,4,16,115,5487
,,,,,,,,,,,,,,,31788,29727,2019,6,2,,53177,2,8,51,848
,,,,,,,,,,,,,,,31789,32831,2019,7,4,,53181,4,15,109,4627
,,,,,,,,,,,,,,,31790,71423,2019,6,4,,53182,4,16,115,5572
,,,,,,,,,,,,,,,31791,49766,2019,6,4,,53184,4,15,109,4940
,,,,,,,,,,,,,,,31793,35995,2019,6,4,,53188,4,15,109,3974
,,,,,,,,,,,,,,,31795,29732,2019,6,4,,53189,2,8,51,1133
,,,,,,,,,,,,,,,31796,27705,2019,5,4,,53193,2,8,51,1606
,,,,,,,,,,,,,,,31798,38477,2019,6,4,,53194,2,8,51,2064
,,,,,,,,,,,,,,,31800,72601,2019,6,4,,53197,4,15,109,4940
,,,,,,,,,,,,,,,31801,86035,2019,6,5,,53201,3,12,89,2623
,,,,,,,,,,,,,,,31802,40597,2019,6,5,,53202,5,17,124,5802
,,,,,,,,,,,,,,,31804,12998,2019,6,5,,53204,5,21,162,7833
,,,,,,,,,,,,,,,31805,26843,2019,5,5,,53207,5,21,162,7703
,,,,,,,,,,,,,,,31806,42443,2019,6,5,,53211,3,12,89,2617
,,,,,,,,,,,,,,,31808,55111,2019,6,5,,53213,3,11,69,2282
,,,,,,,,,,,,,,,31809,4848,2019,6,4,,53214,5,21,162,667
,,,,,,,,,,,,,,,31810,61780,2019,6,4,,53215,4,15,109,1434
,,,,,,,,,,,,,,,31811,70722,2019,2,3,,53216,4,15,109,4940
,,,,,,,,,,,,,,,31812,1810,2019,6,5,,53220,4,15,109,3915
,,,,,,,,,,,,,,,31813,4641,2019,6,5,,53221,2,9,55,2225
,,,,,,,,,,,,,,,31814,3467,2018,12,5,,53226,4,15,109,4940
,,,,,,,,,,,,,,,31815,36403,2019,6,4,,53228,4,15,109,1434
,,,,,,,,,,,,,,,31816,30698,2019,6,3,,53230,2,8,51,2064
,,,,,,,,,,,,,,,31817,79380,2019,5,3,,53232,4,15,109,3915
,,,,,,,,,,,,,,,31819,64547,2019,6,5,,53234,3,14,101,3098
,,,,,,,,,,,,,,,31820,65405,2019,5,5,,53237,4,15,109,535
,,,,,,,,,,,,,,,31821,24190,2019,6,2,,53238,2,8,51,1133
,,,,,,,,,,,,,,,31822,75096,2018,7,5,,53240,4,15,109,535
,,,,,,,,,,,,,,,31823,79675,2019,5,3,,53243,4,15,109,1434
,,,,,,,,,,,,,,,31826,58114,2019,6,1,,53246,5,21,163,8687
,,,,,,,,,,,,,,,31829,73709,2019,5,4,,53248,4,15,109,4477
,,,,,,,,,,,,,,,31830,1124,2019,5,4,,53250,3,13,93,2856
,,,,,,,,,,,,,,,31831,39922,2019,5,5,,53251,3,14,108,3664
,,,,,,,,,,,,,,,31832,82897,2019,5,5,,53252,2,8,51,1552
,,,,,,,,,,,,,,,31833,63262,2019,5,4,,53257,4,15,109,3973
,,,,,,,,,,,,,,,31835,58079,2018,11,3,,53259,2,8,51,1804
,,,,,,,,,,,,,,,31836,26925,2019,5,3,,53261,4,15,109,1434
,,,,,,,,,,,,,,,31838,1335,2019,5,4,,53262,2,8,48,335
,,,,,,,,,,,,,,,31839,57733,2019,5,5,,53265,4,15,109,5100
,,,,,,,,,,,,,,,31840,3048,2019,4,1,,53266,4,15,109,4714
,,,,,,,,,,,,,,,31841,61117,2019,5,5,,53270,4,15,109,4940
,,,,,,,,,,,,,,,31842,38003,2019,5,4,,53271,5,17,135,583
,,,,,,,,,,,,,,,31843,54542,2019,5,5,,53272,5,18,138,693
,,,,,,,,,,,,,,,31845,16947,2019,5,5,,53280,5,20,157,7112
,,,,,,,,,,,,,,,31846,35511,2019,3,4,,53282,4,15,109,535
,,,,,,,,,,,,,,,31847,18778,2019,5,5,,53283,2,8,48,501
,,,,,,,,,,,,,,,31848,87964,2019,5,4,,53286,5,20,151,6868
,,,,,,,,,,,,,,,31851,74208,2019,5,4,,53287,4,15,109,4599
,,,,,,,,,,,,,,,31852,70533,2019,4,2,,53288,4,15,109,535
,,,,,,,,,,,,,,,31853,13249,2019,5,5,,53290,4,15,109,535
,,,,,,,,,,,,,,,31854,43270,2017,8,3,,53298,4,15,109,1434
,,,,,,,,,,,,,,,31855,21834,2019,5,1,,53299,4,15,109,2038
,,,,,,,,,,,,,,,31856,67471,2019,5,2,,53300,4,15,109,4726
,,,,,,,,,,,,,,,31857,48776,2019,5,2,,53302,3,12,89,2617
,,,,,,,,,,,,,,,31858,64352,2019,5,2,,53303,2,8,51,1133
,,,,,,,,,,,,,,,31859,70823,2019,4,2,,53306,5,19,144,6567
,,,,,,,,,,,,,,,31860,55240,2019,3,4,,53308,3,14,107,3567
,,,,,,,,,,,,,,,31861,31719,2019,4,5,,53309,3,14,106,3551
,,,,,,,,,,,,,,,31862,34079,2019,4,3,,53310,3,13,93,2690
,,,,,,,,,,,,,,,31863,77639,2019,4,4,,53313,2,8,51,1806
,,,,,,,,,,,,,,,31864,62534,2019,4,3,,53314,4,15,109,4108
,,,,,,,,,,,,,,,31868,60563,2019,4,5,,53315,5,21,163,9057
,,,,,,,,,,,,,,,31869,21942,2019,4,5,,53317,4,15,109,4316
,,,,,,,,,,,,,,,31870,11986,2019,4,5,,53320,4,16,115,5671
,,,,,,,,,,,,,,,31871,56563,2019,4,1,,53322,3,14,101,3225
,,,,,,,,,,,,,,,31872,85036,2019,4,4,,53328,4,15,109,3915
,,,,,,,,,,,,,,,31873,52401,2019,4,4,,53332,5,21,159,7406
,,,,,,,,,,,,,,,31874,30405,2019,4,4,,53335,4,15,109,3687
,,,,,,,,,,,,,,,31875,70727,2019,4,4,,53337,5,21,160,7592
,,,,,,,,,,,,,,,31876,27932,2019,3,4,,53339,4,15,109,5160
,,,,,,,,,,,,,,,31878,70956,2019,4,5,,53348,2,8,51,1133
,,,,,,,,,,,,,,,31882,32983,2019,1,3,,53349,2,8,51,1133
,,,,,,,,,,,,,,,31883,9751,2019,4,4,,53351,3,14,101,3140
,,,,,,,,,,,,,,,31884,12139,2019,4,2,,53352,3,14,101,3013
,,,,,,,,,,,,,,,31885,59847,2019,3,2,,53355,2,8,48,441
,,,,,,,,,,,,,,,31886,57086,2019,4,4,,53357,4,15,109,3687
,,,,,,,,,,,,,,,31888,72211,2019,4,5,,53358,2,8,51,1452
,,,,,,,,,,,,,,,31889,67851,2019,2,1,,53366,5,17,135,583
,,,,,,,,,,,,,,,31890,72557,2019,4,4,,53368,2,8,51,50
,,,,,,,,,,,,,,,31891,32300,2019,3,5,,53371,3,12,81,2537
,,,,,,,,,,,,,,,31892,77985,2019,3,4,,53373,5,21,162,7683
,,,,,,,,,,,,,,,31893,80879,2019,4,5,,53384,3,14,101,3174
,,,,,,,,,,,,,,,31895,8657,2019,3,4,,53385,2,8,48,545
,,,,,,,,,,,,,,,31896,15862,2019,3,5,,53387,3,14,101,3112
,,,,,,,,,,,,,,,31897,21883,2019,3,3,,53389,3,14,101,3013
,,,,,,,,,,,,,,,31898,22115,2019,3,4,,53392,2,8,51,1133
,,,,,,,,,,,,,,,31899,23338,2018,10,4,,53395,3,13,93,2690
,,,,,,,,,,,,,,,31900,10233,2019,3,4,,53396,3,13,93,2801
,,,,,,,,,,,,,,,31902,20020,2018,11,3,,53398,3,13,93,2664
,,,,,,,,,,,,,,,31903,65600,2019,3,3,,53404,3,13,93,2745
,,,,,,,,,,,,,,,31905,50038,2019,3,3,,53405,3,14,106,3551
,,,,,,,,,,,,,,,31906,86791,2019,2,5,,53410,3,12,89,2617
,,,,,,,,,,,,,,,31907,60623,2019,3,5,,53411,3,13,93,2835
,,,,,,,,,,,,,,,31908,30884,2019,3,5,,53415,4,15,109,535
,,,,,,,,,,,,,,,31910,78761,2019,3,4,,53420,2,8,51,1388
,,,,,,,,,,,,,,,31911,31911,2019,2,4,,53421,2,8,51,764
,,,,,,,,,,,,,,,31912,80292,2019,1,4,,53423,2,8,51,1624
,,,,,,,,,,,,,,,31913,20504,2019,3,4,,53425,4,15,109,4202
,,,,,,,,,,,,,,,31915,64388,2019,2,5,,53426,5,17,124,5802
,,,,,,,,,,,,,,,31917,48912,2019,2,5,,53427,4,15,109,1434
,,,,,,,,,,,,,,,31918,59798,2019,3,5,,53428,3,14,101,3014
,,,,,,,,,,,,,,,31920,6649,2019,3,4,,53429,3,14,103,3385
,,,,,,,,,,,,,,,31921,69705,2019,2,4,,53431,5,21,163,8458
,,,,,,,,,,,,,,,31922,84808,2019,2,3,,53432,5,21,163,7971
,,,,,,,,,,,,,,,31923,62925,2019,2,4,,53436,4,15,109,1434
,,,,,,,,,,,,,,,31925,44252,2019,3,2,,53437,3,12,88,2610
,,,,,,,,,,,,,,,31926,19557,2019,3,3,,53441,2,8,51,1133
,,,,,,,,,,,,,,,31927,23134,2019,2,2,,53442,5,20,154,6974
,,,,,,,,,,,,,,,31928,77645,2019,2,5,,53443,2,8,51,1376
,,,,,,,,,,,,,,,31929,12273,2019,2,5,,53450,4,15,109,3974
,,,,,,,,,,,,,,,31930,63694,2019,2,3,,53459,3,14,101,3285
,,,,,,,,,,,,,,,31931,53013,2018,12,1,,53467,3,12,89,2623
,,,,,,,,,,,,,,,31932,33087,2019,2,4,,53469,3,14,101,3013
,,,,,,,,,,,,,,,31933,31492,2019,2,5,,53470,5,21,163,8469
,,,,,,,,,,,,,,,31934,16137,2018,8,4,,53473,3,12,89,2625
,,,,,,,,,,,,,,,31935,24608,2019,2,5,,53474,3,14,106,3551
,,,,,,,,,,,,,,,31936,74349,2019,2,5,,53477,3,14,103,3354
,,,,,,,,,,,,,,,31937,52086,2019,2,4,,53479,2,8,48,339
,,,,,,,,,,,,,,,31938,29371,2019,2,2,,53480,4,15,109,3687
,,,,,,,,,,,,,,,31939,72333,2019,2,1,,53483,3,14,101,3013
,,,,,,,,,,,,,,,31940,35057,2019,2,2,,53486,2,8,51,1133
,,,,,,,,,,,,,,,31941,10973,2019,2,3,,53487,4,15,109,5118
,,,,,,,,,,,,,,,31942,33054,2019,2,5,,53490,5,21,163,8513
,,,,,,,,,,,,,,,31943,36615,2019,2,2,,53496,4,15,109,1434
,,,,,,,,,,,,,,,31945,30348,2019,2,4,,53497,4,15,109,3687
,,,,,,,,,,,,,,,31947,68337,2019,2,1,,53498,4,15,109,3965
,,,,,,,,,,,,,,,31949,6463,2019,2,3,,53500,3,14,107,3567
,,,,,,,,,,,,,,,31951,80002,2019,1,3,,53501,3,14,103,3344
,,,,,,,,,,,,,,,31952,32666,2019,2,4,,53504,4,15,109,4928
,,,,,,,,,,,,,,,31953,41380,2018,7,5,,53509,2,8,48,554
,,,,,,,,,,,,,,,31954,37483,2019,2,3,,53512,2,8,51,1133
,,,,,,,,,,,,,,,31955,23506,2019,2,3,,53516,2,8,51,1668
,,,,,,,,,,,,,,,31956,54347,2019,1,3,,53518,2,8,51,1796
,,,,,,,,,,,,,,,31957,66378,2019,2,4,,53521,5,21,163,8417
,,,,,,,,,,,,,,,31960,16279,2019,1,3,,53526,2,7,44,287
,,,,,,,,,,,,,,,31961,50496,2019,1,1,,53527,4,15,109,535
,,,,,,,,,,,,,,,31962,84357,2018,12,5,,53528,2,8,51,2062
,,,,,,,,,,,,,,,31963,5082,2018,12,2,,53532,5,17,130,6094
,,,,,,,,,,,,,,,31964,26329,2019,1,3,,53533,5,17,122,5750
,,,,,,,,,,,,,,,31966,43966,2019,1,4,,53534,3,14,105,3477
,,,,,,,,,,,,,,,31967,71493,2019,1,4,,53536,2,8,51,1133
,,,,,,,,,,,,,,,31968,77297,2019,1,5,,53538,5,20,155,6990
,,,,,,,,,,,,,,,31969,40334,2019,1,5,,53540,2,8,51,767
,,,,,,,,,,,,,,,31970,55212,2019,1,5,,53543,5,20,151,6912
,,,,,,,,,,,,,,,31971,9204,2019,1,2,,53545,5,19,145,6651
,,,,,,,,,,,,,,,31972,46031,2019,1,3,,53550,5,19,145,6677
,,,,,,,,,,,,,,,31973,21089,2018,12,2,,53551,4,15,109,161
,,,,,,,,,,,,,,,31975,41661,2018,12,1,,53552,1,4,22,107
,,,,,,,,,,,,,,,31976,1088,2019,1,3,,53556,5,21,160,7593
,,,,,,,,,,,,,,,31977,76699,2018,12,4,,53561,5,21,159,7494
,,,,,,,,,,,,,,,31978,53894,2019,1,2,,53564,4,15,109,4940
,,,,,,,,,,,,,,,31980,11308,2018,12,3,,53571,3,13,96,2948
,,,,,,,,,,,,,,,31981,18645,2019,1,4,,53573,4,16,115,5506
,,,,,,,,,,,,,,,31982,85499,2018,12,1,,53574,4,15,109,4303
,,,,,,,,,,,,,,,31983,37139,2019,1,3,,53576,3,13,91,2648
,,,,,,,,,,,,,,,31984,82926,2019,1,5,,53578,2,8,51,1133
,,,,,,,,,,,,,,,31985,85334,2019,1,2,,53581,2,8,51,1133
,,,,,,,,,,,,,,,31986,52592,2019,1,1,,53583,2,8,51,1133
,,,,,,,,,,,,,,,31987,33728,2019,1,5,,53584,3,14,101,3098
,,,,,,,,,,,,,,,31988,25250,2018,12,3,,53585,3,14,101,3098
,,,,,,,,,,,,,,,31989,41915,2018,12,2,,53586,3,13,93,2819
,,,,,,,,,,,,,,,31992,50127,2019,1,3,,53591,3,13,91,2648
,,,,,,,,,,,,,,,31993,85422,2019,1,4,,53592,3,12,75,2478
,,,,,,,,,,,,,,,31995,29050,2019,1,2,,53594,3,13,93,2819
,,,,,,,,,,,,,,,31997,30075,2018,8,4,,53595,5,17,135,6254
,,,,,,,,,,,,,,,31998,40167,2018,12,3,,53599,3,14,106,3551
,,,,,,,,,,,,,,,31999,46453,2019,1,1,,53600,3,13,93,2708
,,,,,,,,,,,,,,,32000,568,2018,12,3,,53604,4,15,109,1434
,,,,,,,,,,,,,,,32001,24966,2019,1,5,,53606,3,13,95,2942
,,,,,,,,,,,,,,,32002,13855,2018,12,1,,53607,3,13,93,2744
,,,,,,,,,,,,,,,32003,32430,2019,1,2,,53608,3,13,93,2783
,,,,,,,,,,,,,,,32005,26499,2019,1,4,,53610,2,8,51,1133
,,,,,,,,,,,,,,,32006,3148,2019,1,3,,53611,3,13,97,2956
,,,,,,,,,,,,,,,32007,76647,2019,1,1,,53623,5,17,122,5748
,,,,,,,,,,,,,,,32008,26373,2018,12,3,,53630,3,12,77,2510
,,,,,,,,,,,,,,,32009,11130,2018,12,2,,53633,5,20,157,7052
,,,,,,,,,,,,,,,32010,54065,2018,12,2,,53634,4,15,109,4940
,,,,,,,,,,,,,,,32012,78118,2018,12,4,,53636,2,8,51,1133
,,,,,,,,,,,,,,,32013,61125,2018,12,1,,53637,4,15,109,3915
,,,,,,,,,,,,,,,32014,57318,2018,12,4,,53638,5,19,144,6602
,,,,,,,,,,,,,,,32015,26872,2018,12,5,,53639,2,8,51,1133
,,,,,,,,,,,,,,,32016,19004,2018,12,3,,53642,5,21,162,7857
,,,,,,,,,,,,,,,32017,76113,2018,12,5,,53646,5,19,144,6567
,,,,,,,,,,,,,,,32018,67447,2018,12,3,,53653,3,13,93,2819
,,,,,,,,,,,,,,,32019,13389,2018,12,3,,53654,2,8,48,554
,,,,,,,,,,,,,,,32020,54761,2018,12,2,,53656,3,14,101,3013
,,,,,,,,,,,,,,,32021,65188,2018,12,1,,53657,4,16,115,390
,,,,,,,,,,,,,,,32022,38285,2018,12,1,,53658,3,14,108,3667
,,,,,,,,,,,,,,,32023,29492,2018,12,5,,53659,3,13,93,2819
,,,,,,,,,,,,,,,32024,72688,2018,12,5,,53660,3,14,103,3367
,,,,,,,,,,,,,,,32025,28777,2018,11,4,,53662,5,17,125,1147
,,,,,,,,,,,,,,,32026,58842,2018,12,2,,53664,5,17,130,6117
,,,,,,,,,,,,,,,32027,84003,2018,12,4,,53665,5,21,163,1564
,,,,,,,,,,,,,,,32028,26763,2018,12,5,,53667,4,15,109,3848
,,,,,,,,,,,,,,,32029,74472,2018,12,3,,53669,3,13,93,2748
,,,,,,,,,,,,,,,32030,85909,2018,11,5,,53670,5,20,150,6773
,,,,,,,,,,,,,,,32032,43987,2017,9,5,,53673,4,15,109,3915
,,,,,,,,,,,,,,,32033,53107,2018,12,3,,53676,3,14,103,3404
,,,,,,,,,,,,,,,32034,52666,2018,12,4,,53679,3,12,87,2584
,,,,,,,,,,,,,,,32036,71055,2018,10,3,,53683,3,12,80,2534
,,,,,,,,,,,,,,,32037,36167,2018,12,1,,53685,4,15,109,3915
,,,,,,,,,,,,,,,32039,57603,2018,12,1,,53687,4,15,109,4262
,,,,,,,,,,,,,,,32040,64698,2018,12,2,,53688,3,13,93,2911
,,,,,,,,,,,,,,,32041,2718,2018,12,5,,53689,2,8,51,1133
,,,,,,,,,,,,,,,32042,55111,2018,11,5,,53690,4,16,115,337
,,,,,,,,,,,,,,,32043,25176,2018,12,4,,53693,3,14,103,3354
,,,,,,,,,,,,,,,32044,30244,2018,11,4,,53694,5,19,145,6701
,,,,,,,,,,,,,,,32046,51081,2018,11,5,,53699,1,2,6,18
,,,,,,,,,,,,,,,32047,36808,2018,11,2,,53700,3,13,93,2819
,,,,,,,,,,,,,,,32048,56111,2018,12,4,,53706,2,8,51,1133
,,,,,,,,,,,,,,,32049,68356,2018,11,2,,53714,5,21,163,8813
,,,,,,,,,,,,,,,32050,25517,2018,11,3,,53715,3,14,101,3285
,,,,,,,,,,,,,,,32051,64321,2018,11,5,,53716,4,15,109,535
,,,,,,,,,,,,,,,32052,21419,2018,4,4,,53717,4,15,109,4940
,,,,,,,,,,,,,,,32053,30096,2018,8,4,,53719,3,14,106,3551
,,,,,,,,,,,,,,,32055,57727,2018,11,2,,53720,4,15,109,3921
,,,,,,,,,,,,,,,32056,70401,2018,11,4,,53724,3,13,93,2690
,,,,,,,,,,,,,,,32057,51021,2018,11,2,,53729,3,14,101,3013
,,,,,,,,,,,,,,,32058,38620,2018,11,4,,53730,3,12,89,2623
,,,,,,,,,,,,,,,32059,57337,2018,11,5,,53734,4,15,109,5168
,,,,,,,,,,,,,,,32062,29908,2018,11,5,,53738,3,11,71,2351
,,,,,,,,,,,,,,,32063,55105,2018,11,5,,53740,4,15,109,4940
,,,,,,,,,,,,,,,32064,86216,2018,11,4,,53742,3,14,101,3013
,,,,,,,,,,,,,,,32067,76980,2018,10,3,,53743,3,13,93,2890
,,,,,,,,,,,,,,,32068,43707,2018,11,4,,53746,4,16,112,5473
,,,,,,,,,,,,,,,32069,80615,2018,11,5,,53747,3,14,101,3128
,,,,,,,,,,,,,,,32070,72807,2018,11,5,,53748,3,14,106,3551
,,,,,,,,,,,,,,,32071,36483,2018,10,5,,53750,2,8,51,1133
,,,,,,,,,,,,,,,32073,2481,2018,10,3,,53751,5,17,121,2043
,,,,,,,,,,,,,,,32074,54523,2018,10,4,,53752,5,21,163,1396
,,,,,,,,,,,,,,,32075,54797,2018,10,5,,53754,2,8,51,929
,,,,,,,,,,,,,,,32076,36380,2018,10,4,,53755,4,15,109,1434
,,,,,,,,,,,,,,,32077,59640,2018,11,5,,53759,5,21,163,8569
,,,,,,,,,,,,,,,32078,69589,2018,10,4,,53762,5,21,163,8115
,,,,,,,,,,,,,,,32079,86506,2018,7,3,,53763,4,15,109,4616
,,,,,,,,,,,,,,,32081,58075,2018,10,5,,53764,5,21,163,8450
,,,,,,,,,,,,,,,32082,75751,2018,10,5,,53765,5,21,163,8619
,,,,,,,,,,,,,,,32085,14843,2018,8,3,,53771,2,8,51,770
,,,,,,,,,,,,,,,32086,64445,2018,11,4,,53772,2,8,51,1133
,,,,,,,,,,,,,,,32087,14698,2018,11,4,,53773,3,14,101,3285
,,,,,,,,,,,,,,,32088,52061,2018,10,4,,53777,5,18,138,693
,,,,,,,,,,,,,,,32092,54865,2018,10,5,,53778,2,8,48,361
,,,,,,,,,,,,,,,32095,37857,2018,10,5,,53782,5,17,130,6098
,,,,,,,,,,,,,,,32096,28418,2018,10,5,,53785,4,15,109,535
,,,,,,,,,,,,,,,32097,4034,2018,10,5,,53787,3,12,89,2623
,,,,,,,,,,,,,,,32099,21194,2018,10,5,,53791,5,17,135,6300
,,,,,,,,,,,,,,,32100,25162,2018,10,3,,53792,4,15,109,535
,,,,,,,,,,,,,,,32101,7173,2018,10,2,,53795,2,8,51,1133
,,,,,,,,,,,,,,,32102,71590,2018,10,4,,53800,4,15,109,535
,,,,,,,,,,,,,,,32103,70739,2018,10,5,,53801,2,8,51,1133
,,,,,,,,,,,,,,,32104,77920,2018,10,3,,53805,4,15,109,3687
,,,,,,,,,,,,,,,32105,61092,2018,10,3,,53808,5,21,162,3728
,,,,,,,,,,,,,,,32106,25022,2018,10,5,,53809,3,14,106,3551
,,,,,,,,,,,,,,,32108,51794,2018,10,2,,53813,4,15,109,3973
,,,,,,,,,,,,,,,32109,62611,2018,10,4,,53814,5,21,163,8992
,,,,,,,,,,,,,,,32112,4053,2018,9,3,,53815,4,15,109,5070
,,,,,,,,,,,,,,,32113,77004,2018,10,4,,53816,2,8,51,1133
,,,,,,,,,,,,,,,32115,33838,2018,10,4,,53819,4,15,109,535
,,,,,,,,,,,,,,,32116,49013,2018,10,4,,53820,2,8,51,394
,,,,,,,,,,,,,,,32117,49876,2018,10,4,,53822,5,21,162,7830
,,,,,,,,,,,,,,,32118,59238,2018,10,5,,53827,4,15,109,4940
,,,,,,,,,,,,,,,32119,24507,2018,10,4,,53828,2,8,51,2064
,,,,,,,,,,,,,,,32120,31785,2018,5,5,,53829,4,15,109,5014
,,,,,,,,,,,,,,,32121,64920,2018,10,4,,53830,2,8,51,1698
,,,,,,,,,,,,,,,32122,44718,2018,10,5,,53831,3,14,101,3095
,,,,,,,,,,,,,,,32123,47752,2018,10,5,,53832,5,21,163,426
,,,,,,,,,,,,,,,32125,59802,2018,10,5,,53833,3,14,105,3471
,,,,,,,,,,,,,,,32126,4768,2017,11,5,,53837,2,8,51,1133
,,,,,,,,,,,,,,,32127,79114,2018,10,2,,53839,4,15,109,1434
,,,,,,,,,,,,,,,32128,44052,2018,10,4,,53840,3,14,106,3538
,,,,,,,,,,,,,,,32129,75746,2018,9,5,,53841,4,15,109,4455
,,,,,,,,,,,,,,,32130,63473,2018,10,2,,53845,2,8,51,832
,,,,,,,,,,,,,,,32132,83343,2018,10,5,,53849,3,14,106,3551
,,,,,,,,,,,,,,,32133,35028,2018,10,4,,53850,3,13,93,2835
,,,,,,,,,,,,,,,32134,37980,2018,10,3,,53851,5,19,141,6424
,,,,,,,,,,,,,,,32136,22431,2018,10,4,,53855,1,3,14,57
,,,,,,,,,,,,,,,32138,35552,2018,9,2,,53856,3,14,106,3551
,,,,,,,,,,,,,,,32140,28232,2018,10,4,,53857,3,14,101,3203
